system:index,16924_01_Chirchik,16924_02_Chirchik,16924_03_Chirchik,16924_04_Chirchik,16924_05_Chirchik,16924_06_Chirchik,16924_07_Chirchik,16924_08_Chirchik,16924_09_Chirchik,16924_10_Chirchik,16936_01_Inflow Toktogul,16936_02_Inflow Toktogul,16936_03_Inflow Toktogul,16936_04_Inflow Toktogul,16936_05_Inflow Toktogul,16936_06_Inflow Toktogul,16936_07_Inflow Toktogul,16936_08_Inflow Toktogul,16936_09_Inflow Toktogul,16936_10_Inflow Toktogul,16938_01_Karadarya,16938_02_Karadarya,16938_03_Karadarya,16938_04_Karadarya,16938_05_Karadarya,16938_06_Karadarya,16938_07_Karadarya,16938_08_Karadarya,16938_09_Karadarya,16938_10_Karadarya,17089_01_Vakhsh,17089_02_Vakhsh,17089_03_Vakhsh,17089_04_Vakhsh,17089_05_Vakhsh,17089_06_Vakhsh,17089_07_Vakhsh,17089_08_Vakhsh,17089_09_Vakhsh,17089_10_Vakhsh,17137_01_Kofarnikhan,17137_02_Kofarnikhan,17137_03_Kofarnikhan,17137_04_Kofarnikhan,17137_05_Kofarnikhan,17137_06_Kofarnikhan,17137_07_Kofarnikhan,17137_08_Kofarnikhan,17137_09_Kofarnikhan,17137_10_Kofarnikhan,17461_01_Zeravshan,17461_02_Zeravshan,17461_03_Zeravshan,17461_04_Zeravshan,17461_05_Zeravshan,17461_06_Zeravshan,17461_07_Zeravshan,17461_08_Zeravshan,17461_09_Zeravshan,17461_10_Zeravshan,Year-Month,.geo
0000000000000000003e,32.46926995,67.57962649,71.75448029,74.1641129,74.09274194,74.30356537,74.01717637,73.79980047,72.94558488,72.80686518,49.08483871,53.54967742,55.74258716,61.89516129,63.8716129,70.48483871,67.7,65.74160964,66.90909091,65.50516129,1.773784238,18.292095,42.67514766,52.98667022,57.89706745,60.984447,66.85621139,69.90870359,73.75091453,74.15043424,25.95548387,66.02443548,72.96263324,74.83290323,73.66655695,75.01903226,73.19061584,71.23232323,73.25407383,73.04701272,0.012672811,0.0313451,0.055483871,0.170461733,0.54912853,13.8747498,58.27924405,75.12214219,76.59281802,74.65633983,0.136925189,3.701314217,26.56388362,46.15849876,56.04873027,63.98548387,69.35709677,71.83015142,72.07842557,71.93686242,2006-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
82,45.40210526,62.81122807,67.95709877,69.42416667,70.72326389,70.82140351,71.81904762,70.56116838,69.33569024,68.61752137,28.75401936,51.74472808,62.05782198,65.92035281,66.2520303,68.11366667,68.94766667,67.60841751,66.83333333,67.253,10.62703704,44.98021978,63.76278276,70.48760331,72.58818182,73.57083333,74.76134752,75.15251572,76.2185567,74.2375,40.60666667,66.08566667,73.64444444,74.31933333,74.0755102,73.15166667,71.21548822,71.61481481,71.88865979,72.24502299,1.831349206,4.238679245,2.579666667,5.15620915,11.82838284,37.24848485,64.5993266,71.63430421,72.07232704,70.36534653,5.920212766,17.7617284,40.14379085,50.37852564,56.06808511,61.12166667,65.898,68.12755102,68.26941896,68.60626781,2011-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
15,0.304810413,0.340916808,0.628136201,1.595564516,4.520497312,7.936162988,21.43946376,27.39042235,36.67383513,40.90860215,0.206129032,0.386774194,1.461388074,6.185806452,17.46483871,29.18193548,34.59322581,38.31085044,42.33907311,52.90419355,0.352150538,0.195320808,0.991821899,3.190615836,9.047800587,21.44038018,31.23129719,33.02404139,37.13202527,42.95037221,0.048064516,0.254516129,1.26360378,5.504516129,11.91474654,19.02774194,25.38090583,35.5751059,44.51579647,61.95052995,0.015745008,0,0,0,0.019163207,0.091560769,0.198435973,0.338553085,6.344187462,24.82689237,0.106382979,0.201612903,0.205566097,1.137406948,2.589567605,7.569076752,13.72354839,23.10895326,28.74667061,50.34408602,2002-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000fd,65.49173477,73.52134503,74.44179894,74.47633929,73.98511905,73.59473684,74.67300557,73.35235641,73.03463203,72.77472527,50.87791005,45.30404817,43.11975206,53.29048754,55.53491103,61.05686843,63.42270563,60.66584239,66.11594373,66.41998063,40.46759259,58.33570266,58.08310977,60.23262386,59.08898509,60.75453515,64.62142576,67.83268444,70.48174897,70.56376518,57.30033944,70.2167094,67.56474315,69.77583818,67.46115544,71.46309208,69.85081893,67.35122152,68.02651794,71.92026056,0.245323129,1.006401617,0.845,4.679971989,18.60246046,47.8580908,70.9938138,74.44421328,74.61253369,73.37305516,3.856382979,21.94874339,40.21912283,47.1773563,54.11263087,60.80554233,64.35690212,69.41333279,70.59484976,70.77702465,2022-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000bd,9.452693493,13.61737118,21.35495861,27.89472511,37.24121318,43.16041434,48.94763301,53.55232852,58.61616162,59.60215054,1.764516129,6.912213262,11.73574454,25.7285023,31.81166786,34.28288625,38.74806452,42.45063539,47.05669599,55.18789171,0.88172043,11.61715704,24.75556565,30.73180485,33.51671554,35.53369816,38.56074125,40.43944005,43.54572664,48.31792804,0.649354839,3.939372769,11.45228786,18.79505043,27.01777485,38.12483871,42.22645813,46.70674487,51.37712005,63.146875,0.032642089,0.042909312,0.08483871,0.104364326,0.233471734,0.832192897,3.476912753,12.80770435,33.13024954,50.89556052,0.066575154,0.554360812,2.484503479,6.072270471,9.766300618,15.74677419,23.84806452,35.99341672,43.79372595,56.10697546,2016-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000dc,0.484912281,0.238087153,1.219852648,3.542273359,12.50928037,23.47228265,47.5382527,62.1630158,73.44533357,77.59598272,0.118387097,0.079677419,0.285853717,1.35516129,3.861450501,15.54788728,23.64897293,28.21923986,43.38820051,56.19347312,0.101055356,0.1191067,0.117219446,0.235937083,0.950635386,3.434205665,10.30761169,19.58871527,39.45944176,61.88046726,0.159354839,1.30292399,7.633300749,21.12017501,28.19267667,49.75530441,62.28476197,65.17862496,72.29680745,75.49225806,0.032642089,0.091296409,0.009032258,0,0.093260939,0.344379277,2.577812757,18.88436106,59.33994331,82.23045439,0.051475635,0.207885305,0.402504962,3.426372964,8.885557633,27.24654616,47.92243715,67.50910763,74.8756913,76.88670286,2019-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000fb,29.82288418,43.58248541,51.64416636,57.09212505,59.76997088,63.48845501,66.29596425,67.18629443,67.76567866,67.62084367,37.90176728,41.30598419,37.77964185,47.39404634,48.6512088,54.39764883,56.64336976,56.48744743,61.19786709,63.47929829,3.667390011,14.8057512,33.61261904,43.39184321,46.57125683,48.85104805,56.13010921,58.92416265,64.37713377,68.85181695,25.11752127,38.38502919,51.24722872,53.77666232,58.60422233,64.77469377,63.98637956,63.97747482,66.72046445,70.06100646,0.130568356,1.276019477,3.838709677,12.10150833,19.10758011,30.30661453,40.84906911,51.55799864,60.72281571,67.7876819,7.600892244,18.8676822,27.24103943,28.90805188,34.22546328,41.69472311,48.52091917,56.13160841,61.114684,65.75532756,2021-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ce,28.88797963,54.20373514,63.95131422,71.23266129,73.83188698,75.23429542,75.34855467,74.77652145,73.74193548,72.63813069,24.15935484,34.24064516,40.69849028,52.69612903,57.80483871,67.11774194,68.47548387,67.60377973,68.77419355,68.46596774,0.657407407,4.18291386,23.91322126,39.89682751,55.05865103,62.40956221,67.36135896,70.45100426,72.7223146,72.22146402,8.314516129,49.42064516,55.03975236,64.14290323,64.26596445,72.15580645,71.96871945,70.66503747,72.52311274,72.47064516,0.26344086,0.032866707,0.091290323,0.049019608,0.389651868,15.54415119,46.51058977,71.66708425,76.5100426,74.82337911,0.176389842,4.731481481,16.48197343,31.94727047,45.86547701,56.98387097,64.48451613,70.28176432,70.93282036,72.55031707,2018-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000009d,73.09135338,74.9593985,74.96031746,74.51651786,74.15811012,73.57142857,73.66048237,72.31516937,71.8466811,70.96062271,71.73577857,72.02536953,72.13547209,70.54877916,67.99577922,69.8250974,66.73101648,66.04373404,67.06946533,66.34971252,74.63767637,70.91915228,70.28973843,71.35566706,70.48474026,70.70408163,71.50721884,71.90431267,72.49705449,71.57589286,68.68310049,76.26392857,76.12265512,75.1007,73.75109329,73.30142857,71.51484848,69.52733045,69.48069823,70.28989291,33.77848639,32.92486523,36.19678571,45.3539916,60.45601273,72.18722944,77.73917749,77.48647712,76.31469003,73.47807638,55.10410334,49.0356408,54.21568627,57.41037088,61.54116008,64.95615385,68.26120879,70.6528863,70.69143185,71.58058608,2014-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a7,63.32631782,71.96272401,72.13105337,72.31854839,71.70251296,71.85093379,72.42103058,70.64715663,70.32420984,69.33209264,67.34436859,69.2783871,69.91995997,70.01958065,69.51953405,70.65226882,69.74603495,67.67269563,67.88041519,67.1340169,58.51653532,65.98114852,66.11013226,68.71607571,69.18897745,69.10644857,70.2599111,70.92053015,73.1729757,71.83219603,53.0492445,68.63607271,64.38967626,66.81496083,65.43273519,69.64688018,68.29093689,65.51453303,67.44165507,70.65505633,0.216589862,1.845404747,2.31,7.613535737,26.22318748,54.63016336,70.21455337,72.99404948,73.1381619,71.52603002,15.04083734,21.58870968,34.69002136,42.16123621,49.09260548,55.80608491,60.87530432,66.39582571,68.20015431,69.73721344,2014-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
39,0.593592677,0.487606112,0.947132616,1.826612903,2.614919355,3.846179966,10.23711772,14.6747589,24.50179211,38.0248139,0.192580645,0.107419355,0.757901597,1.351526882,4.614247312,9.816075269,18.52290323,22.2817047,36.68035191,50.27225806,0.828458781,0.038638781,0.41435711,1.985870435,4.480351906,8.950172811,19.76252574,31.96043822,47.55404057,57.97797767,0.563548387,4.639354839,12.74160964,23.00225806,29.2837393,42.89258065,47.72825024,54.66243076,61.61510498,67.603705,0.033794163,0.02221546,0.080322581,0.117330803,0.068987544,0.708699902,3.829586184,13.59599123,29.2660986,46.96646439,0.0459849,0.833632019,4.262808349,7.123759305,8.658201784,15.06913978,21.21199752,31.54805793,40.46049127,57.6426799,2005-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000005b,0.295495855,0.140916808,0.176224612,0.29233871,0.301747312,0.305602716,0.269375786,0.34220153,0.486803519,3.212985939,0.090967742,0.12516129,0.118931248,0.244516129,0.440322581,1.312216166,0.552258065,0.55066797,1.911045943,15.67290323,0.09790671,0.009925558,0.151294866,0.050653159,0.036656891,0.108582949,0.298215511,0.316976935,0.998669771,7.468672457,0.099032258,0.008709677,0.036168133,0.313548387,0.271231073,0.286774194,2.970786845,11.48908439,21.89590954,49.03967742,0.008448541,0,0,0.007590133,0.01884382,0.009449332,0.028999674,0.18759787,0.230066951,3.180772916,0,0.024492234,0.180898166,0.344602978,0.391557996,0.426129032,0.529677419,1.594470046,3.45782776,21.31210367,2008-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000003b,55.79660441,71.21358234,71.54868578,71.99677419,71.57022849,72.11103565,72.0921659,71.16561357,70.40371457,69.8101737,57.78780901,61.99824966,60.55958439,61.84245312,62.42769178,63.25011828,64.41450372,63.64984251,66.08420495,66.02616264,23.22512713,55.76710386,61.43343935,63.76193015,63.30439883,62.30297619,65.12491421,65.58460134,70.68972398,71.15818859,27.22883871,54.07354839,55.7562724,62.58258065,64.25057604,69.03483871,64.70452324,65.20374443,69.8240621,71.64672922,0.634792627,0.953743153,2.408253615,6.460784314,10.96358991,29.53893776,56.43141088,70.2038835,73.55143031,71.85372086,2.782086479,8.939366786,29.40263692,40.00496278,49.00926561,55.58634946,60.20675115,67.04262673,68.71056526,69.31202785,2005-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
84,69.90154482,73.89376218,73.66521701,73.24259526,72.35329061,72.34568276,72.3038183,70.97233835,70.11191407,69.09333274,64.68932554,68.91046847,70.31039163,70.16807504,69.23857076,70.2602957,70.58212903,69.58172677,67.95181203,67.01912058,70.88178017,66.72782854,67.75207194,70.96632097,71.44561634,71.66414071,73.45323409,73.91783323,74.46025939,73.68207196,69.40393428,73.11558584,73.18473961,72.40252996,72.53495329,72.91693115,71.44314666,71.45651564,71.46789388,72.13219182,18.92506224,29.88336621,35.46291461,53.19598846,61.95928499,67.36822073,70.83209924,72.96467952,72.54726968,71.03630612,51.88353921,53.69290331,60.29777463,59.88029116,63.35908783,66.51840214,68.34463975,69.28282851,69.05669809,68.03555834,2012-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000005d,5.730471464,11.31748727,15.4557945,21.31935484,31.51848118,37.6336163,46.83787181,52.3658131,58.78624959,63.52026468,0.406774194,1.136623656,3.961920278,10.58485608,18.94511899,24.39237874,34.04955914,37.21426089,46.82102748,54.38935484,0.322954002,3.154200638,6.858141404,11.58873531,14.01789984,17.60771889,25.86376115,31.67194157,41.95510476,51.35328784,1.906774194,8.669354839,13.28804171,19.88290323,22.97070441,38.68096774,44.53242098,50.31150212,57.30528766,66.29050323,0.069892473,0.062081558,0.098064516,0.092030361,0.149153625,0.927989573,5.873574454,15.54588162,28.92604991,50.39061003,0.052848318,2.064217443,3.951929159,4.503722084,6.424227865,11.9683871,22.29935484,37.06978275,47.02130808,59.35566584,2008-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
24,70.34604414,74.45568761,73.53882915,72.81774194,72.05813172,71.9483871,72.15123586,71.00831393,69.94297817,69.59015715,67.08232278,67.48831665,68.43676797,69.02741935,68.76419355,69.4283871,70.45483871,69.59075741,68.79683936,68.46341537,33.11158901,58.09181141,62.98773285,65.83657691,68.46803519,69.78801843,70.97700755,71.31071211,72.11572996,70.19602978,64.58692473,74.03548387,73.54708374,71.78290323,72.15517241,70.98645161,69.43671756,69.83911956,70.19162552,70.15098301,0.369047619,0.680158247,1.407419355,3.876976597,17.6134875,58.80624871,73.16487455,72.14782336,70.75471698,69.10699457,5.704186685,37.02784987,61.22386421,64.28922663,66.38896134,68.16917686,68.93258065,69.05036208,68.12784848,67.47229115,2004-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000000c,64.36725099,70.77316233,70.65696953,69.86078977,69.26696329,69.06195188,69.25902621,68.72281016,67.96501163,67.00554747,69.72895197,69.14535074,68.37910616,68.86508415,68.10768685,68.25356693,68.3781952,68.22057706,66.65777195,65.69468146,56.72995715,66.96708096,68.70749491,70.66532143,71.48570381,71.2905237,71.59632579,71.90001609,72.16010726,71.38193274,56.40831199,71.79541216,71.71388169,71.95057121,71.52612881,72.23277107,70.90750006,70.62927373,70.11024669,71.4171853,0.854062715,2.703076944,8.852879681,23.56919759,36.51393731,51.80623692,68.06865399,72.57954246,72.75614462,71.05490883,42.39478544,37.37648875,44.29820176,47.60280592,51.27828369,58.40004573,63.69933784,66.88591408,68.67365011,67.80963369,2002-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000d9,62.23052297,72.89141381,71.92591098,71.75540675,70.60948661,70.39849624,70.50004398,69.64358807,69.05663746,68.89850547,68.69079508,69.36782758,68.68470402,68.26375353,67.07259358,69.99579826,67.02785714,66.25676685,65.83040634,65.1520882,24.9006219,57.3598377,63.22256604,68.09862294,69.75867188,70.28984788,70.98290274,71.45961268,72.65063713,71.44212802,65.13126984,73.84528995,73.71766259,72.30761587,72.28473707,72.94034444,72.31705735,71.98482452,71.92884166,71.37994146,0.369897959,1.781334232,5.539642857,20.22934174,42.99392635,64.03661348,73.68447863,74.55339806,73.92115903,72.5311174,12.06914894,34.42791005,53.78046218,60.50207418,65.31553248,68.9451087,70.95285714,70.97215743,71.25802,70.85475269,2019-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
22,39.63738791,56.04596491,61.08040368,63.85625,68.13715278,69.04912281,70.32077922,69.76254296,69.06060606,69.42478632,8.253909524,27.17130476,45.75573566,61.53098148,64.57666667,66.76166667,67.80640476,66.57676768,66.95555556,66.53187879,20.37303114,39.58144253,46.03543483,54.24171586,57.47515152,58.74553571,63.3964539,64.50566038,68.81011291,69.35641026,17.84038556,45.72829365,46.2033964,56.46814286,59.55196793,64.14109414,63.00124526,64.34126984,68.1055351,71.23982393,1.154251701,3.091644205,9.686770936,16.22027593,25.82237214,41.41402384,60.19799316,66.67886166,69.10451233,68.95520981,16.75112856,27.89658289,45.67105768,55.33338675,60.20190251,65.52454762,67.37769577,69.4595724,69.33645697,69.46420431,2003-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0,64.01188455,71.43395586,71.4916368,71.39637097,70.74495968,70.86893039,71.51081752,70.40176493,69.60381325,70.0531555,60.04873936,59.18528103,61.15583086,64.66721799,64.99157066,68.06096774,69.30556452,68.3891417,67.96971083,67.02217742,49.82437276,61.2562921,62.4795306,64.62573118,66.55276042,67.7278351,69.98749664,70.80888618,72.3634852,71.21960298,55.70753177,69.59079087,72.77607617,74.36870968,73.25145351,74.53495551,71.73653879,70.51642822,71.71104673,72.8957194,26.59562212,25.69045331,28.51945302,33.1516514,34.71906213,44.23253978,62.93566947,71.58420205,73.51573776,73.13541999,35.01098147,33.68716846,45.11733921,51.0266906,56.52380531,61.44651108,65.13018414,69.21296906,70.19149321,69.91472425,2001-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c2,55.52797941,76.84146253,78.61827957,77.61209677,76.06115591,75.16977929,74.13908672,72.7292983,71.54252199,70.52315964,68.56810861,74.61169775,75.1723411,74.31412237,71.23857022,73.69476112,72.43321856,72.73670232,71.51060667,70.45700262,11.91866132,31.01568287,49.24124349,63.76526686,71.59871538,75.81464276,77.60087788,78.33575416,77.85921192,76.36625784,41.86524977,73.66536095,78.17680811,76.757248,75.6631774,75.31069644,73.64198595,72.74735385,73.20879005,73.36734492,0.028801843,0.164029215,0.299899889,1.174376758,5.054276085,32.83782333,70.40414687,78.07306796,75.89785196,73.28004745,0.325350525,8.021398703,28.70630812,44.35364233,54.83215426,63.02957373,67.62210829,71.39157654,71.91438718,71.48490488,2017-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
52,4.186393977,11.33535995,22.6225852,29.83958333,39.63317768,42.93298246,47.76147186,48.34712644,50.00606061,52.35213675,4.078,8.520010217,12.1721403,19.64798074,22.6057037,28.34866667,33.78266667,36.09739928,42.29522556,55.62912644,0.835375119,2.789377289,15.34441315,22.9677686,25.11635946,26.12827381,26.38687943,27.58647799,31.2419244,43.31634615,5.407524542,8.470155439,12.43444352,18.08992308,23.98574825,36.05669658,40.9883403,47.2840071,50.02770288,60.69578308,1.219854953,7.449056604,9.025666667,9.684444444,8.496395588,11.26127371,15.28518519,20.66148867,25.57840736,35.78095238,2.046099291,3.832688378,9.508237548,16.3724359,19.56666667,22.11413333,26.39066667,28.63027211,34.36360856,48.42496509,2007-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000f4,0.147198642,0.278438031,0.834528076,1.919354839,6.207997312,9.542614601,22.98868873,32.75922847,46.7354187,58.85235732,0.087741935,0.075483871,0.381557511,1.603548387,3.576140156,11.47277654,13.28903226,15.08797654,26.77194638,38.37179088,0.219334926,0.04360156,0.101317583,0.335377233,0.848387097,4.040014699,8.300487539,14.99577098,28.74767,49.9706101,0.217419355,1.518064516,7.229390681,14.99806452,20.7317314,39.05973502,50.33626588,53.88074291,62.90854672,70.28258065,0.076804916,0.095252587,0.002258065,0.048387097,0.10699457,0.35125448,1.131313131,6.704040088,31.11716372,65.30725008,0.050102951,0.256869773,0.577482606,1.088399504,2.873369938,9.748064516,22.30193548,36.59874918,50.63332347,61.63578715,2021-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ed,0.123846273,0.19524618,0.556152927,1.575403226,2.092405914,4.770118846,10.77335568,15.83904223,21.42815249,28.76840364,0.403225806,1.000645161,2.042033236,5.106129032,9.626774194,15.36329186,29.03064516,36.19908765,44.13489736,60.25333333,0.092891278,1.22651542,2.666969559,3.78432418,4.950146628,9.413306452,17.69492107,24.44491783,43.20319255,60.99751861,0.482580645,1.403870968,5.034213099,11.29129032,22.26629361,36.88518519,45.43141088,53.35092864,59.44296641,67.32870968,0.014976959,0,0.008387097,0,0.011817311,0.267513848,1.147930922,4.8130285,18.98021911,41.12935164,0.039121482,0.181600956,0.608475648,1.943238213,3.097803706,6.337373272,13.75096774,27.33969717,38.1858538,57.49875931,2020-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
